id,created_at,text
1249019382853816322,2020-04-11 17:00:01,LIVE! 90s Music Trivia with WPL. How well do you think you know 90's music? Name that tune to your favourite songs… https://t.co/Mq1EiqLNJr
1248991151060910080,2020-04-11 15:07:50,@ConstantMummy Fact. You will be good at The Office Trivia.
1248958980887543808,2020-04-11 13:00:00,LIVE The Office Trivia! You think you know The Office (US)? Join us April 21 at 7:30pm for a virtual Office Trivia… https://t.co/jVgCNpja8m
1248947404461637632,2020-04-11 12:14:00,"The digital book club #BigLibraryRead is featuring Funny, You Don’t Look Autistic: A Comedian’s Guide to Life. Read… https://t.co/I2XVQwxhBw"
1248943126393339905,2020-04-11 11:57:00,"New virtual ""15 Minutes a Day Routine Shake Up: Talk""program is coming April 16th. For parents of preschoolers, lea… https://t.co/O9N8ltBniJ"
1248749349468684289,2020-04-10 23:07:00,"Need a library card? No problem. Apply online for your virtual card for instant access to free eBooks, digital maga… https://t.co/tgESc3fuh3"
1248668064012365824,2020-04-10 17:44:00,"LIVE Cooking for Beginners with WPL. In this 3-part series, take part in cooking challenges with whatever you have… https://t.co/iXYvsSuNGL"
1248660765734821891,2020-04-10 17:15:00,"Instantly stream an incredible collection of stories, including titles across six different languages, that will he… https://t.co/94WHTrAxLs"
1248598477023727619,2020-04-10 13:07:29,"RT @ducanada: Backyard birds are giving us a little extra joy, now that many of us are staying home. And you may be surprised to learn abou…"
1248598385751396352,2020-04-10 13:07:07,RT @ONPARLeducation: Parents - are you looking for new and exciting ways to keep your kids busy while learning? Check out our great activit…
1248598100069027840,2020-04-10 13:05:59,"We apologize in advance for possible ""earworm"" issues. The people that brought you the Baby Shark song are back wit… https://t.co/9lEHQRiWbg"
1248581494915858432,2020-04-10 12:00:00,"You're at home. We're at home. So why not be ""at home"" together... through LIVE virtual programs with WPL. Cooking… https://t.co/CpmrlYbzFn"
1248370102770139146,2020-04-09 22:00:00,Our #HealthCareWorkers have always been there for us. Thank you from the bottom of our hearts. This photo of a hors… https://t.co/jwR6aIb6dO
1248314875044126726,2020-04-09 18:20:33,"RT @CanWarMuseum: The Taking of Vimy Ridge, Easter Monday 1917, painted by Richard Jack, captures the storming of  Vimy Ridge, near Arras,…"
1248294606137110535,2020-04-09 17:00:00,"Time to Come In, Bear : A Children's Story About Social Distancing by Kim St Lawrence https://t.co/orBk6MAYyJ… https://t.co/Tl9vg8jKEV"
1248239349814214656,2020-04-09 13:20:26,Just to let you know @farwell_WR if you have a Waterloo Public Library card you can access thousands of magazines f… https://t.co/ayUqJjodPV
1248206522858930176,2020-04-09 11:10:00,Truth. #Reading #readingforpleasure #stayathome #bookish #booklovers https://t.co/yZ6z52UAjz
1248022057180262405,2020-04-08 22:57:00,"7 Historic Dishes Born From Tough Times That You Can Make at Home.
From slug burgers to sugar cream pie, use every… https://t.co/ijZZ0SxUOX"
1247965434151948289,2020-04-08 19:12:00,"The digital book club #BigLibraryRead is featuring Funny, You Don’t Look Autistic: A Comedian’s Guide to Life. Read… https://t.co/sMSV1ekiM0"
1247943540187029510,2020-04-08 17:45:00,The Booker Prize shortlist has been announced. The Booker is a leading literary award with the prize being awarded… https://t.co/LJmOKD41u3
1247854201339871232,2020-04-08 11:50:00,The Great Space Race! Stuck inside with nowhere to go? We are calling kids in grades 2 - 8 to take a trip with us…t… https://t.co/dOKoof83Uu
1247668729095188480,2020-04-07 23:33:00,Looking for some virtual storytimes that you and the kids will enjoy? We've got you covered. We're sharing a list o… https://t.co/n6CGBmWSjb
1247583668610064385,2020-04-07 17:55:00,"Puzzlewood in Coleford, England s a mysterious, fantastical woodland that is said to be the inspiration for ""The Lo… https://t.co/SHIKXd7T1E"
1247512952846106624,2020-04-07 13:14:00,"WPL blogger Nancy C. read Henry, Himself during the COVID 19 shutdown. She almost didn’t crack it open as it had so… https://t.co/x2qnyiyu1O"
1247298037413810178,2020-04-06 23:00:00,"J.K. Rowling launches new Harry Potter At Home online platform.
#HarryPotterAtHome is an online platform for younge… https://t.co/mRldC6RnLU"
1247222542567432196,2020-04-06 18:00:01,"What's your view? Whether you are #wfh or just being smart and staying home to help flatten the curve, stay safe an… https://t.co/LFACQDVcym"
1247163399701762048,2020-04-06 14:05:00,"Ideas and inspiration for kids and families, from teachers, including Brain Breaks, TED Talks for kids, awesome vir… https://t.co/o1S27sGNt6"
1247159873256787968,2020-04-06 13:50:59,We accepted the #SpiritWeek challenge: share a pic of your #workplace &amp; tag 2 others! from @KitchLibrary This photo… https://t.co/G3JQjfQ2Y3
1246875253038444547,2020-04-05 19:00:00,"Did you know you can register for a WPL membership anytime, online? As soon as you register you will be able to acc… https://t.co/md6fznShXH"
1246777355592282112,2020-04-05 12:31:00,Like families across the country @kidsbookcentre is in self-isolation. Just because we’re spending some time away f… https://t.co/LaBldCJ3Lj
1246575022400995328,2020-04-04 23:07:00,10 Cultural Craft Projects to Calm Your Cooped-Up Kids. Museums around the world have created new ways to play from… https://t.co/jdGWhfgbWV
1246501538089947136,2020-04-04 18:15:00,"He brought the world Captain Underpants and Dog Man, now Dav Pilkey is bringing you drawing classes. Tra la la!… https://t.co/GuiwBneUfM"
1246410186329329664,2020-04-04 12:12:00,Seize the opportunity. A group in Australia has released a list of over 60 things to try or do while staying at hom… https://t.co/cSmsj1lCF6
1246133110493925376,2020-04-03 17:51:00,"WPL blogger Penny D. doesn't have any childhood memories of Mister Rogers. However, from watching… https://t.co/Ld98bTcqxW"
1246084328649605121,2020-04-03 14:37:09,". @TheTorontoZoo goes online, offering educational resources, podcasts, home activities, animal streams and more.… https://t.co/NtMcFNg4bC"
1246046288551931904,2020-04-03 12:06:00,Working on your family history? You can access @AncestryCA from home for FREE with your WPL membership card.… https://t.co/EYU7MYoOls
1245834313653985286,2020-04-02 22:03:41,Just because... #kwawesome https://t.co/j1G4mjcFqn
1245777517543174145,2020-04-02 18:18:00,"NaNoWriMo helps people find their voices, achieve creative goals, and build new worlds. They have launched… https://t.co/xSxCcHac87"
1245715357777756160,2020-04-02 14:11:00,Happy International Children's Book Day. Did you have a favourite bedtime story? For WPL blogger Teresa N-P it was… https://t.co/HeqyKHr6kp
1245392480305995776,2020-04-01 16:48:00,Another community shoutout today. This time to our friends and longtime WPL event partner @justlovepie They love li… https://t.co/CuAzByV2CI
1245350204737454086,2020-04-01 14:00:00,Our friends at @codeclubcanada are running their Code Club sessions online so kids can keep learning from home!… https://t.co/KSZXBdQE9O
1245095701077524481,2020-03-31 21:08:42,Get information about COVID-19 in over 30 languages. These fact sheets have been created in collaboration with… https://t.co/uBut9Zxt83
1245048967194226688,2020-03-31 18:03:00,This time of social distancing took us all a bit by surprise. If you didn’t have the time to stock up on books for… https://t.co/JO63IBtKmo
1244957616922669057,2020-03-31 12:00:00,"Remember...and be safe, be healthy, stay home. #washyourhands #COVID19 #stayhome #flattenthecurve @citywaterloo… https://t.co/Af4yZc2e9x"
1244796372685131776,2020-03-31 01:19:17,With RB Digital you can access full colour digital magazines from the comfort of your home and on the device of you… https://t.co/SDhLUHQ1iF
1244670726122192896,2020-03-30 17:00:00,The @TheFOLD_ is Canada’s first festival for diverse authors and storytellers. This year’s festival will take place… https://t.co/vPmN0npv76
1244324191287066624,2020-03-29 18:03:00,We're calling kids in Grades 2 to 8 to take a trip with us…to space! Catch up on all the books you've been wanting… https://t.co/h5plD87HXP
1244246932081586177,2020-03-29 12:56:00,"Today's community shoutout is at our friends, partners &amp; neighbours @YMCAsofCandKW Check out their amazing new virt… https://t.co/OypBdvRVK6"
1243947207331438592,2020-03-28 17:05:00,"New in our Digital Library: Audiobook Cloud.  Here you'll find free eAudiobooks for kids, teens and adults. No down… https://t.co/jHjmZNk0S2"
1243872464460898304,2020-03-28 12:08:00,We're all in this together #kwawesome @citywaterloo @uptownwaterloo #COVID19 https://t.co/PTWtVJOBZS
1243664595241361408,2020-03-27 22:22:00,"For a bear of very little brain, Winnie-the-Pooh sure has some wise thoughts. #kwawesome #winniethepooh #StayHome… https://t.co/Vnczh0fiBm"
1243599918914142210,2020-03-27 18:05:00,The Paris Opera is screening its performances online for free. via @voguemagazine https://t.co/na8s8noU7z… https://t.co/O7udq0Fiwm
1243563680005935104,2020-03-27 15:41:00,"Need a library card? No worries, we've got you covered. Sign up online for instant 24/7 access to great resources f… https://t.co/UUiwzG4gg2"
1243521149776076806,2020-03-27 12:52:00,New in our Digital Library: Tumblemath (interactive math eBooks fro JK to Grade 6) and Audiobook Cloud (eAudiobooks… https://t.co/e7b52nlR7P
1243262285168214016,2020-03-26 19:43:22,RT @JoJakemanWrites: Thank you for the review! https://t.co/jSQtjoyCRp
1243255146928164864,2020-03-26 19:15:00,The Great Space Race – Grounded Edition has blasted off! Stuck inside with nowhere to go? Kids in Grades 2 to 8 can… https://t.co/B1n3xMxvtR
1243225199673315328,2020-03-26 17:16:00,Author @JoJakemanWrites weaves a slow-burn suspense story that combines some intense scenes and a main character wh… https://t.co/vxvMaJZBi5
1243160778724634624,2020-03-26 13:00:01,Today's community shoutout is at #kwawesome EMT @WRPSToday and Waterloo Fire Rescue. You always do an amazing job i… https://t.co/MoVEHjKxiv
1242949384012095488,2020-03-25 23:00:00,A special message for young people and kids from Regional Chair @redman4region about Covid-19. Thank you Chair Redm… https://t.co/vAOlB4jpFl
1242925690938429441,2020-03-25 21:25:51,RT @YMCAsofCandKW: We have put together a space for you to stay connected and help your community. See what our Virtual Y has to offer for…
1242925592833658882,2020-03-25 21:25:28,RT @YMCAsofCandKW: Need help getting the kids moving? We have fun workout classes for kids on our Virtual Y. https://t.co/bspzhAkHvm https:…
1242917823464300550,2020-03-25 20:54:36,RT @KSekouM: @WSVLibrary @WaterlooLibrary I hope it takes you seven more months to finish the book because he keeps stopping you. Then book…
1242904908568952832,2020-03-25 20:03:16,"RT @CTV: Thank you medical workers
Thank you first responders
Thank you pharmacy workers
Thank you grocery workers
Thank you bank workers
T…"
1242888973002964994,2020-03-25 18:59:57,@KitchLibrary @Library__King Absolutely! What our friends @KitchLibrary said 👆🏽 You can sign up for a library card… https://t.co/1DaUMQf55s
1242873884657008645,2020-03-25 18:00:00,Actors are reading sonnets to us online to soothe our isolation anxieties. via @lithub https://t.co/uFohw27kkq… https://t.co/g6R1aVl2HG
1242782784369778688,2020-03-25 11:58:00,What are you reading right now? How's that TBR pile holding up? I am dreaming of travel through my books and planni… https://t.co/nbHYCjG9RM
1242532587517759488,2020-03-24 19:23:48,@JennBalkos @citywaterloo @uptownwaterloo Congratulations. Oh my goodness. Adorable. What breed is Artie? #puppylove
1242532449063755777,2020-03-24 19:23:15,@Kliptv @citywaterloo @uptownwaterloo Look at those ears! #puppylove
1242532345443487746,2020-03-24 19:22:50,@AlexBielak Terrific! Happy to help.
1242496398723088389,2020-03-24 17:00:00,Put your hand up if you can relate. (mine is up!). Our great friends and partners @BooksWordsWorth in… https://t.co/CPDXDG8zpf
1242451101116510208,2020-03-24 14:00:00,Full disclosure here. WPL blogger Nancy C. is not a big fan of the mystery/crime genre that has taken the world by… https://t.co/jqZ8oGk8IM
1242148353879576576,2020-03-23 17:57:00,"What books do children (and their parents, teachers, school librarians) return to again and again? The top children… https://t.co/ycjSlHltCD"
1242121772801167360,2020-03-23 16:11:22,@SonjaC519 @citywaterloo @uptownwaterloo What a happy face. Woody looks super sweet. #dogsofwaterloo
1242119152258744324,2020-03-23 16:00:58,"Today is #PuppyDay and if there ever was a time we needed to see Twitter flooded with puppies, it is now!… https://t.co/dyYb0ddv1h"
1242089390375079937,2020-03-23 14:02:42,@AlexBielak I've sent you a DM with a longer-than-a-tweet answer. If anyone has a question about the digital librar… https://t.co/ol6CljIwbL
1242058513704079360,2020-03-23 12:00:00,"Today's community shoutout goes to the staff @GRT_ROW for helping people still get to where they must go, even with… https://t.co/k68DsDadna"
1241811841262764033,2020-03-22 19:39:49,@JeremyHedges77 Hi Jeremy. We do have a small 3D printer at WPL and are investigating how we can help out. Stay tun… https://t.co/pNQ2i8u8yy
1241777158261026816,2020-03-22 17:22:00,British Book Awards 2020: Books of the Year shortlists revealed via @thebookseller https://t.co/3vByECNyBz… https://t.co/t7Wg9hkPmP
1241713740061474818,2020-03-22 13:10:00,"As we all are spending more time at home and indoors due to COVID-19, many of us are looking for something differen… https://t.co/O9VZxWnbIn"
1241424333408362496,2020-03-21 18:00:00,"The @citywaterloo invites authors, publishers, graphic novelists, and writers to participate in Author Afternoons o… https://t.co/yFuLxGBw1d"
1241333736030892032,2020-03-21 12:00:00,Today's community shoutout is to all of the hardworking staff at our fav grocery stores. You're doing an amazing jo… https://t.co/LruCVeibcE
1241050620762550272,2020-03-20 17:15:00,"The Life and Works of John LeCarre. One of the most famous espionage novelists in the world, John Le Carré is secon… https://t.co/pTVIpTvvQB"
1241013812821663744,2020-03-20 14:48:44,I so agree. She's wonderful. Confession. I've watching this 4 times already. Enjoy! #welovebetty https://t.co/ArS6XafZSY
1240967573732077568,2020-03-20 11:45:00,Looking for some virtual storytimes that you and the kids will enjoy? We've got you covered. One of my favourites:… https://t.co/5M5FTSjYvA
1240740894506188801,2020-03-19 20:44:15,@LesleyCrompton1 @citywaterloo Excellent question. Let me reach out to our Info Services staff and I'll get back to… https://t.co/zJcHgG77MN
1240704590703706118,2020-03-19 18:20:00,In the past people sometimes used a clean square of toilet paper for a bookmark (doubt that is happening now!).… https://t.co/rXHNkw2dGh
1240671875233198081,2020-03-19 16:10:00,"Even though the library is closed (we miss you!), you still have access to 1000's of eBooks &amp; eAudiobooks for kids… https://t.co/djr2ShLm4I"
1240606947117678593,2020-03-19 11:52:00,A HUGE shoutout to all of the staff @grhospitalkw and @stmarysmed and beyond for their tireless dedication during… https://t.co/K2DNOhjAdk
1240322073324593153,2020-03-18 17:00:01,"In an effort to help you navigate through the news that is being reported regarding the Coronavirus (COVID-19), we… https://t.co/ut8vQdkWTi"
1240277596576854018,2020-03-18 14:03:16,"RT @cbcbooks: Read all the #CanadaReads 2020 books? Why not check out past contenders? 

Find them here: https://t.co/11t9aufonS"
1240264012891291650,2020-03-18 13:09:18,"Our friends from @Scholastic are sharing day-by-day projects to keep your kids reading, thinking, and growing.… https://t.co/JFju7WyY1l"
1239972919679188992,2020-03-17 17:52:36,RT @ROWPublicHealth: Update March 17: Dr Hsiu-Li Wang provides additional Public Health measures to prevent the spread of Novel Coronavirus…
1239963457367097344,2020-03-17 17:15:00,"All Waterloo Public Library locations will be CLOSED through til Sunday, April 5. All programs, events and room ren… https://t.co/du8dDVUm9H"
1239943359533375490,2020-03-17 15:55:08,"RT @kennethoppel: Today's read aloud is for my youngest readers! (Grown-ups can listen in, too, if they must.)

THE KING'S TASTER, with ill…"
1239943091135578113,2020-03-17 15:54:04,If you are a university or @ConestogaC student who currently has materials checked out &amp; if you're moving out of th… https://t.co/FBAKEMFx3H
1239899285086449671,2020-03-17 13:00:00,Happy St Patrick's Day! Celebrate the Emerald Isle with a look through @anglotopia Top Ten Castles in Ireland.… https://t.co/bNNMbwQ5Lh
1239612601438474243,2020-03-16 18:00:49,Please do not bring any items to the library at this time. All WPL locations are CLOSED including the outdoor retur… https://t.co/NrRDvCXnPB
1239609877263089664,2020-03-16 17:50:00,"We're all in this together...while keeping a healthy distance from each other. Like our customers, WPL staff will b… https://t.co/tmCnWDI1oc"
1239565693487583233,2020-03-16 14:54:26,"All Waterloo Public Library locations will be CLOSED from Monday, March 16 through Sunday, April 5. All programs, e… https://t.co/R244bQqAsi"
1239330968848281601,2020-03-15 23:21:43,"RT @citywaterloo: BREAKING: all indoor recreation facilities will close from March 16 to April 5.

This includes arenas, museums, pools, co…"
1239273340063358976,2020-03-15 19:32:43,"All Waterloo Public Library locations will be CLOSED from Monday, March 16 through Sunday, April 5th as a preventat… https://t.co/hAzp2cA0fn"
1238853897176875008,2020-03-14 15:46:00,"A reminder that as a preventative measure to minimize the possible spread of coronavirus (COVID-19), all programs a… https://t.co/y2QVQlQO18"
1238569388774764549,2020-03-13 20:55:28,@marty_d_ Unfortunately not 😕 Room bookings are suspended as well.
1238563293402365964,2020-03-13 20:31:15,"Please be advised that as a preventative measure to minimize the possible spread of coronavirus (COVID-19), all pro… https://t.co/aLG1pMAtgj"
1238164100808445952,2020-03-12 18:05:00,WPL blogger @bakingbookworm is a fan of @simone_stjames and has been looking forward to reading her latest The Sun… https://t.co/9boTuPTJBR
1238149756104269824,2020-03-12 17:08:00,With @PressReader read daily newspapers and magazines from around the world. Available in many languages. Free acce… https://t.co/lMpxJFxfi4
1238102192789155840,2020-03-12 13:59:00,"In 1894 land was purchased in the heart of Berlin, Ontario. Improvements were made including the construction of a… https://t.co/NmQOm8Juo0"
1238073252326432768,2020-03-12 12:04:00,"Under the direction of a Spanish teacher, you can meet others, practice spoken Spanish and make new friends. This f… https://t.co/dxuplLW41f"
1237873938673340418,2020-03-11 22:52:00,"Ready. Set. Games! The whole family is invited to play board games, classic video games and more! Saturday, March 1… https://t.co/uMxYchRfpr"
1237797686327291906,2020-03-11 17:49:00,10 Underrated Historical TV Shows (That You Need To Watch). Historical fiction shows present a snapshot of long-gon… https://t.co/7kmLF8COz5
1237787619964022784,2020-03-11 17:09:00,Sixteen of the Most Perfect Murders in Crime Fiction. Reading and re-reading mystery novels in pursuit of the plato… https://t.co/0kmP31rMs4
1237737036758556672,2020-03-11 13:48:00,Family Hike at RIM Park. Explore the trails and forests around RIM Park in this family-friendly afternoon hike. Wel… https://t.co/HD2STlcKId
1237724957733339138,2020-03-11 13:00:00,Speaker Rob Case will share findings of his research on how water activism has evolved in Wellington County and wha… https://t.co/a94Fkiasgb
1237710612857335809,2020-03-11 12:03:00,24 Children's Book Tattoos That Will Make You Nostalgic...or maybe offer a little creative inspiration? via… https://t.co/gzCDkFQvs9
1237510292562563075,2020-03-10 22:47:00,"Aww romance. @ELLEmagazine shares the ""10 Romantic Movies You'll Fall In Love With In 2020"" https://t.co/oCAuFwPsLa… https://t.co/4Zue1YEXTe"
1237441841844211714,2020-03-10 18:15:00,It's #traveltuesday Time to share a pic of another library visited by WPL staff on their vacation. This time it's t… https://t.co/wgvucSrI6B
1237425232178266112,2020-03-10 17:09:00,"Before reading #JustMercy WPL Penny D. had never heard of Bryan Stevenson. It is obvious, palpable, from reading th… https://t.co/q5brJzieGd"
1237377670129778688,2020-03-10 14:00:00,"As coronavirus spreads, some Beijing bookstores have partnered with a food delivery service to get books to readers… https://t.co/wPnHaypLUy"
1237368106038616064,2020-03-10 13:22:00,"The @citywaterloo is inviting authors, graphic novelists and writers to participate in a summer-long program, Autho… https://t.co/aEpybOKQyY"
1237350489836093441,2020-03-10 12:12:00,"Tom Clancy Movies: 10 Big Ways The Movies Differ From His Books.
Best selling writer Tom Clancy was one of the few… https://t.co/3IxBXfyvkv"
1237151176988164096,2020-03-09 23:00:00,"Lionsgate Wins Movie Auction For Seminal Judy Blume Novel ‘Are You There, God? It’s Me, Margaret’ via @DEADLINE… https://t.co/R8svbaKygL"
1237078195616256000,2020-03-09 18:10:00,"This artist painted 32 Canadian authors and the landscapes they love. Well, 31 landscapes. Douglas Coupland chose a… https://t.co/3Psxqy9k7O"
1237060582353907715,2020-03-09 17:00:00,Explore Play Learn with us at RIM Park on Thursday at 10:30am. Join us for a story time with songs and interactive… https://t.co/v6kg9ql8tY
1237014022425391104,2020-03-09 13:55:00,Learn to Dance : Hip Hop. Davenport Dance Project will be at the McCormick Branch on March 14 at 2:30pm with some f… https://t.co/u6RsewG2Q1
1236997916469977088,2020-03-09 12:51:00,On Becoming a Romance Reader. via @BookRiot https://t.co/P7YWOjFbje #romancenovels #Romance https://t.co/iScjcLyr1J
1236984326702551040,2020-03-09 11:57:00,What’s happening in Waterloo Neighbourhoods? Find out! Subscribe to the @citywaterloo eNewsletter and you could win… https://t.co/rBOk2VwbZU
1236791305017024512,2020-03-08 23:10:00,Author @JoanneFluke Has Some Recipes to Die For. Time to get baking with these criminally delicious recipes from th… https://t.co/3BjRqWZ755
1236717065722941440,2020-03-08 18:15:00,"Let's Talk Parenting. Discuss what interests you, share your parenting strategies and walk away with a few new idea… https://t.co/qIGIL4btaN"
1236702469696229376,2020-03-08 17:17:00,"Martin Scorsese : 5 Best Book-To-Movie Adaptations (&amp; 5 That Didn't Impress). Scorsese is a star director, often fi… https://t.co/0DEMaW8ru3"
1236654151687237632,2020-03-08 14:05:00,"Happy Proofreading Day!
#thatsjustbananas #funny #humour #LOL #laughter #humor https://t.co/OFOxau6qhX"
1236636535073714176,2020-03-08 12:55:00,The contest of the year is on! Mayor @DaveJaworsky needs a new council - of Grade 5 students! Submit your idea for… https://t.co/RTns99UaMe
1236619422393077760,2020-03-08 11:47:00,"Learn how to up your marketing game with an online course with @lynda Mailchimp, SurveyMonkey, Essential Training i… https://t.co/3qfUhxLpUt"
1236445274840670208,2020-03-08 00:15:00,In case you missed this earlier in the week... Bush Runner by journalist @MarkBourrie with independent publisher Bi… https://t.co/U8g2CXKRO6
1236361975992479745,2020-03-07 18:44:00,The butler did it. Or maybe not. Join the WPL Book Club on Monday at 7pm at the Main Library for a lively discussio… https://t.co/IDBnvuDew4
1236354678004142080,2020-03-07 18:15:00,The Women's Prize for Fiction 2020 longlist has been announced. How many of these must-reads have you got on your b… https://t.co/zW5QcQkTow
1236303591276593152,2020-03-07 14:52:00,"Free screening of Motherload, a documentary in which the cargo bicycle becomes a vehicle for exploring motherhood i… https://t.co/LzL8QuLqYm"
1236293273259364354,2020-03-07 14:11:00,"All Your Questions About the Upcoming Artemis Fowl Movie, Answered via @Slate https://t.co/efqaAZV7vK #ArtemisFowl… https://t.co/GaJVfzBHHS"
1236275406749282305,2020-03-07 13:00:00,"Happy #paperbagprincessday In celebration, this morning's family storytime at the Main Library in @uptownwaterloo a… https://t.co/ONAUegXS93"
1236001098105860097,2020-03-06 18:50:00,"Free screening of Motherload, a documentary in which the cargo bicycle becomes a vehicle for exploring motherhood i… https://t.co/UyCwD9bcGm"
1235989773711314944,2020-03-06 18:05:00,"""Why I Keep a Reading Journal and How to Start Your Own"" In this era bullet journals why not channel your creative… https://t.co/JUjWhADGrJ"
1235946909791145984,2020-03-06 15:14:40,"It feels like spring! Well, maybe not today but at least every day you can find great new books at the library, lik… https://t.co/fNwF25KvrJ"
1235943220279832577,2020-03-06 15:00:01,"It feels like spring! Well, some days it feels like spring. At least every day you can find great new books at the… https://t.co/W07j0QkQKA"
1235929375784091649,2020-03-06 14:05:00,Why Are Hardcover Books Published Before Paperbacks? via @mental_floss https://t.co/h9xb8fHa9P #books #publishing… https://t.co/q7CcjVhSQo
1235913022939582465,2020-03-06 13:00:01,"Oh no! You're looking for a book, journal article or microfilm and WPL doesn't own it? Don't despair. We will do ou… https://t.co/ELAm1yxXZI"
1235724274322862080,2020-03-06 00:30:00,"Out of the way places make for the best mysteries, and other reasons why many a crime writer has heard the siren so… https://t.co/IUmJRXYqgo"
1235718737602293762,2020-03-06 00:08:00,"Enjoy https://t.co/ZLtSfOPODL from the comfort of your device! Includes International, Chinese, Spanish and archiva… https://t.co/aqfgdawXqv"
1235675389323866115,2020-03-05 21:15:45,RT @CELAlibrary: On #WorldBookDay it is good to be reminded that only 7 out of every 100 books published is available in #accessible format…
1235672476090339333,2020-03-05 21:04:10,WPL blogger @McgillPenny can’t think of a single time when she thought a movie adaptation was better than the book… https://t.co/3yBmhud5I9
1235645416554684417,2020-03-05 19:16:39,@LibrariesNI Fantastic view of the Mournes and just a stones throw from the front and from Maud's!
1235644747802263552,2020-03-05 19:13:59,"RT @Centre_Square: What are some of your favourite music books? 
I've been making my way through A Long Strange Trip by Dennis McNally in r…"
1235640471898263553,2020-03-05 18:57:00,"Why For Profit Water Bottling is a Problem and What We Can Do About It, with Rob Case. Thursday, March 26 at 7pm at… https://t.co/HRxFpSv5HD"
1235578060625383424,2020-03-05 14:49:00,Healthy Yards 101 : Idea Spark with @ReepGreen Discover how to transform your yard in to a rain garden or other rai… https://t.co/DITJfZk0r4
1235571014148513793,2020-03-05 14:21:00,John Steinbeck's 5 Most Iconic Works : classic reviews of the Nobel prize-winning Californian's greatest hits via… https://t.co/2tmgws57wf
1235550631819186178,2020-03-05 13:00:00,"Happy World Book Day. I just borrowed these books by @AnneGriffin_ and @lucindariley thanks to a ""two-thumbs-up"" re… https://t.co/XW7NSmdjDA"
1235354337142099968,2020-03-05 00:00:00,"Siyawash, a student at Jahan University in Kabul, is founder and chief of a small organization called Read Books, a… https://t.co/l4rNeOv4L9"
1235307276430446592,2020-03-04 20:53:00,"Explore Play Learn with us at RIM Park.  Join us Thursdays at 10:30a, for a storytime with songs and interactive ac… https://t.co/xZHhOe2m9b"
1235304888873160709,2020-03-04 20:43:31,Thanks for having us! #techtastic https://t.co/fqT5CFuI1D
1235280097466126337,2020-03-04 19:05:00,Don’t be afraid to let children read graphic novels. They’re real books. via @washingtonpost… https://t.co/n4o7Dlhv7r
1235261222980907008,2020-03-04 17:50:00,"12 young, black female authors to add to your must-read list. To celebrate #BlackHistoryMonth Insider is showcasing… https://t.co/GXVGdelYLL"
1235219699794874371,2020-03-04 15:05:00,La bibliothèque publique de Waterloo est heureuse d'annoncer qu'une nouvelle collection de livres numériques en fra… https://t.co/AIngQIPdan
1235218455382589444,2020-03-04 15:00:03,@LisaB2B @jenvasic @bikemayorwat @Cycle_WR It looks like there is still space to register for this screening. https://t.co/IduVoBhQ4T
1235207116278792192,2020-03-04 14:15:00,How Ramona Quimby Taught a Generation of Girls to Embrace Brashness. Rachel Vorona Cote on Having the Right to Be '… https://t.co/o11gfBlRUG
1235184467167207424,2020-03-04 12:45:00,Are you learning English? Practice your speaking and listening skills at our weekly English Conversation Circles. I… https://t.co/iAorh0bsFz
1234991193668407297,2020-03-03 23:57:00,Generations of Handwritten Mexican Cookbooks Are Now Online. North America’s largest-known Mexican cookbook collect… https://t.co/injsVKDshh
1234912676301746188,2020-03-03 18:45:00,Time to share some pics of libraries around the world explored by WPL staff on their travels. Today is Newcastle Pu… https://t.co/7EgEYC0grj
1234902610378919937,2020-03-03 18:05:00,"Free screening of Motherload, a documentary in which the cargo bicycle becomes a vehicle for exploring motherhood i… https://t.co/HaEZADtUFb"
1234855549767864320,2020-03-03 14:58:00,Join the WPL Book Club this afternoon at the Harper Branch at 1:30pm for a discussion of Huntress by… https://t.co/zGQnLode23
1234839695403765761,2020-03-03 13:55:00,WPL membership cards are delicious! Over 100 babies (and their parents/caregivers) joined us at the Harper Branch f… https://t.co/c97e8N1oov
1234831138994020352,2020-03-03 13:21:00,Martin Edwards has won the 2020 Diamond Dagger award for writers of “sustained excellence making significant contri… https://t.co/NENlo33UrT
1234637110398730240,2020-03-03 00:30:00,"Gothic Themes Bring Us Together. Everyone loves Gothic tropes: dark mansions, misty moors, and creepy families with… https://t.co/TbWnQxoE83"
1234569631370817536,2020-03-02 20:01:51,Absolutely stunning. Thanks for sharing. #librarylove https://t.co/et0i7ZzgIi
1234556579959246851,2020-03-02 19:10:00,"We have 30 fun, free programs planned for #MarchBreak including Learn to Dance Hip Hop, Tribal Vision : Haudenosaun… https://t.co/OHSQ1VZchc"
1234535188731854848,2020-03-02 17:45:00,Free screening of the film Motherload is this Saturday at 1:30pm at the Main Library in @uptownwaterloo It's a docu… https://t.co/gFw8dM8jY9
1234526332647825409,2020-03-02 17:09:48,RT @cbcbooks: We’re live at The RBC #TaylorPrize! The winner will be announced this afternoon! https://t.co/tu1FtkTheh
1234493413564641282,2020-03-02 14:59:00,"March 2, 2020 would have been the 116th birthday of Theodor Seuss “Ted” Geisel aka “Dr. Seuss”. WPL blogger and Seu… https://t.co/fL1JKjvDNw"
1234479824292532224,2020-03-02 14:05:00,"Mark Twain once reportedly described a classic book as ‘something that everybody wants to have read, and nobody wan… https://t.co/QFbXSg6enk"
